c_custkey,c_name,c_acctbal,c_address,n_name,c_phone,c_comment,deltaRevenue,revenue
946,Customer#000000946,2990.73,ufHQOmRhQoLSiyfQ,VIETNAM,31-152-357-9762,ly after the furiously regular asymptotes. foxes play quickly ironic packages. dinos along the silently expre,77538.33600000001,136055.5847
946,Customer#000000946,2990.73,ufHQOmRhQoLSiyfQ,VIETNAM,31-152-357-9762,ly after the furiously regular asymptotes. foxes play quickly ironic packages. dinos along the silently expre,15078.815999999999,151134.4007
1156,Customer#000001156,1799.67,3ShFbt9dTbLOG4lUBvc1AZp0Tam0BNjYS qwTZ,KENYA,24-637-724-1410,ns. carefully regular foxes are quickly. furiously careful accounts accord,13597.542,13597.542
1156,Customer#000001156,1799.67,3ShFbt9dTbLOG4lUBvc1AZp0Tam0BNjYS qwTZ,KENYA,24-637-724-1410,ns. carefully regular foxes are quickly. furiously careful accounts accord,11596.32,25193.862
224,Customer#000000224,8465.15,4tCJvf30WagGfacqcAqmfCptu2cbMVcj2M7Y0W,MOROCCO,25-224-867-3668,"counts. bold packages doubt according to the furiously pending packages. bold, regular pinto beans ",59952.168000000005,59952.168000000005
224,Customer#000000224,8465.15,4tCJvf30WagGfacqcAqmfCptu2cbMVcj2M7Y0W,MOROCCO,25-224-867-3668,"counts. bold packages doubt according to the furiously pending packages. bold, regular pinto beans ",42896.4228,102848.5908
1175,Customer#000001175,9207.16,"olj7nLYgBZ526MNBg9CV7w LYo6F1uD,Hm54",EGYPT,14-756-259-6379, haggle pending requests. carefully regular ideas nag. ruthlessly final packages a,9904.44,9904.44
1175,Customer#000001175,9207.16,"olj7nLYgBZ526MNBg9CV7w LYo6F1uD,Hm54",EGYPT,14-756-259-6379, haggle pending requests. carefully regular ideas nag. ruthlessly final packages a,42370.829,52275.269
1175,Customer#000001175,9207.16,"olj7nLYgBZ526MNBg9CV7w LYo6F1uD,Hm54",EGYPT,14-756-259-6379, haggle pending requests. carefully regular ideas nag. ruthlessly final packages a,56226.4416,108501.71059999999
1175,Customer#000001175,9207.16,"olj7nLYgBZ526MNBg9CV7w LYo6F1uD,Hm54",EGYPT,14-756-259-6379, haggle pending requests. carefully regular ideas nag. ruthlessly final packages a,14529.284,123030.99459999999
733,Customer#000000733,4351.09,Ks7Ed2g7zDP905tLGdGcFtomDNchNdaPK2cd,JORDAN,23-110-948-6754," furiously. pending, quiet packages nag slyly. stealthy pinto beans haggle ",1691.836,1691.836
1336,Customer#000001336,1490.21,E4MeTLnSTIOlWkLDwmG7QPf 9Dq,MOZAMBIQUE,26-350-110-5043,ts after the deposits are quickly deposits! blithely regular theodolites integrate above the slyly pending ,64621.9938,95602.8955
1336,Customer#000001336,1490.21,E4MeTLnSTIOlWkLDwmG7QPf 9Dq,MOZAMBIQUE,26-350-110-5043,ts after the deposits are quickly deposits! blithely regular theodolites integrate above the slyly pending ,78051.82840000001,173654.7239
1336,Customer#000001336,1490.21,E4MeTLnSTIOlWkLDwmG7QPf 9Dq,MOZAMBIQUE,26-350-110-5043,ts after the deposits are quickly deposits! blithely regular theodolites integrate above the slyly pending ,17646.2286,191300.9525
1349,Customer#000001349,4967.24,"HvlnFsKOdm39Ge4VPgzE,UN",CHINA,28-950-527-8728,ges. final ideas nag furiously against the fluffily express accounts. ,72923.6522,72923.6522
1349,Customer#000001349,4967.24,"HvlnFsKOdm39Ge4VPgzE,UN",CHINA,28-950-527-8728,ges. final ideas nag furiously against the fluffily express accounts. ,43709.814,116633.4662
1349,Customer#000001349,4967.24,"HvlnFsKOdm39Ge4VPgzE,UN",CHINA,28-950-527-8728,ges. final ideas nag furiously against the fluffily express accounts. ,81409.6976,198043.16379999998
1349,Customer#000001349,4967.24,"HvlnFsKOdm39Ge4VPgzE,UN",CHINA,28-950-527-8728,ges. final ideas nag furiously against the fluffily express accounts. ,8760.8094,206803.97319999998
418,Customer#000000418,1211.39,",e0q82drO rgVHXHrJRQ0GDrRoUOl",ETHIOPIA,15-826-508-1218,d foxes against the furiously special packages snooze blithely quickly ,75812.62950000001,117699.8295
527,Customer#000000527,4429.81,"giJAUjnTtxX,HXIy0adwwvg,uu5Y3RVP",JORDAN,23-139-567-9286,"ending, ironic instructions. blithely regular deposits about the deposits wake pinto beans. closely silent ",9142.416,78849.3467
527,Customer#000000527,4429.81,"giJAUjnTtxX,HXIy0adwwvg,uu5Y3RVP",JORDAN,23-139-567-9286,"ending, ironic instructions. blithely regular deposits about the deposits wake pinto beans. closely silent ",39297.546,118146.8927
527,Customer#000000527,4429.81,"giJAUjnTtxX,HXIy0adwwvg,uu5Y3RVP",JORDAN,23-139-567-9286,"ending, ironic instructions. blithely regular deposits about the deposits wake pinto beans. closely silent ",41426.517,159573.4097
583,Customer#000000583,3686.07,"V3i6Gu9,LZtvdnNppXnI2eKQFx0b36WvL,F ",JORDAN,23-234-625-4041," haggle. regular, regular accounts hinder carefully i",25228.8564,103565.51640000001
785,Customer#000000785,108.14,gEkI8kSq8RYgO6tiTA0AB7urZX8s2w03JGwtMi9,CHINA,28-808-670-2983,"nal theodolites. dogged, ironic deposits wake carefully. slyly regular requests after the furiously ironic ",8649.503999999999,8649.503999999999
785,Customer#000000785,108.14,gEkI8kSq8RYgO6tiTA0AB7urZX8s2w03JGwtMi9,CHINA,28-808-670-2983,"nal theodolites. dogged, ironic deposits wake carefully. slyly regular requests after the furiously ironic ",17488.793999999998,26138.297999999995
785,Customer#000000785,108.14,gEkI8kSq8RYgO6tiTA0AB7urZX8s2w03JGwtMi9,CHINA,28-808-670-2983,"nal theodolites. dogged, ironic deposits wake carefully. slyly regular requests after the furiously ironic ",7043.946,33182.24399999999
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",71106.1344,71106.1344
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",75413.1048,146519.2392
676,Customer#000000676,5527.61,JzJnD kA3KTjTYl,UNITED STATES,34-710-820-8362,es. slyly even theodolites across the slyly ironic accounts nag from the slyly even accounts. accounts are. ,47968.9295,47968.9295
748,Customer#000000748,6959.09,1 nkl3GMSnweulTNAMPeB8Sa5aSIk,UNITED KINGDOM,33-403-226-2580,nts. special excuses thrash blithe,32258.054399999997,79829.8044
562,Customer#000000562,9234.5,"04xjB,zuffnhVyEY0 PeiJPtdjh 0ji",MOROCCO,25-271-465-6971,accounts. ideas cajole. quick,7755.2979000000005,230050.4385
562,Customer#000000562,9234.5,"04xjB,zuffnhVyEY0 PeiJPtdjh 0ji",MOROCCO,25-271-465-6971,accounts. ideas cajole. quick,39609.0912,269659.5297
1405,Customer#000001405,3987.39,i9khsGcg17kWI4q5LKTcc8U3aFojf403,MOZAMBIQUE,26-285-488-6682,"haggle slyly; regular, final excuses are blithe",43449.5495,43449.5495
1405,Customer#000001405,3987.39,i9khsGcg17kWI4q5LKTcc8U3aFojf403,MOZAMBIQUE,26-285-488-6682,"haggle slyly; regular, final excuses are blithe",56160.6332,99610.1827
872,Customer#000000872,-858.61,"vLP7iNZBK4B,HANFTKabVI3AO Y9O8H",PERU,27-357-139-7164, detect. packages wake slyly express foxes. even deposits ru,86900.18,263145.4901
872,Customer#000000872,-858.61,"vLP7iNZBK4B,HANFTKabVI3AO Y9O8H",PERU,27-357-139-7164, detect. packages wake slyly express foxes. even deposits ru,39668.8908,302814.3809
872,Customer#000000872,-858.61,"vLP7iNZBK4B,HANFTKabVI3AO Y9O8H",PERU,27-357-139-7164, detect. packages wake slyly express foxes. even deposits ru,28796.0064,331610.3873
872,Customer#000000872,-858.61,"vLP7iNZBK4B,HANFTKabVI3AO Y9O8H",PERU,27-357-139-7164, detect. packages wake slyly express foxes. even deposits ru,6718.3935,338328.7808
1484,Customer#000001484,4883.17,WcOint654aJStnQWSgAAtI,CHINA,28-987-505-1842,s against the furiously special packag,31021.768799999998,169240.429
1484,Customer#000001484,4883.17,WcOint654aJStnQWSgAAtI,CHINA,28-987-505-1842,s against the furiously special packag,1034.2824,170274.7114
1484,Customer#000001484,4883.17,WcOint654aJStnQWSgAAtI,CHINA,28-987-505-1842,s against the furiously special packag,15039.374,185314.0854
211,Customer#000000211,4198.72,URhlVPzz4FqXem,JORDAN,23-965-335-9471,furiously regular foxes boost fluffily special ideas. carefully regular dependencies are. slyly ironic ,86536.85759999999,182731.67819999997
211,Customer#000000211,4198.72,URhlVPzz4FqXem,JORDAN,23-965-335-9471,furiously regular foxes boost fluffily special ideas. carefully regular dependencies are. slyly ironic ,46216.02,228947.69819999996
211,Customer#000000211,4198.72,URhlVPzz4FqXem,JORDAN,23-965-335-9471,furiously regular foxes boost fluffily special ideas. carefully regular dependencies are. slyly ironic ,58957.938599999994,287905.6368
1318,Customer#000001318,5812.93,yrASJAqw67PQxFYVAVsGU,KENYA,24-524-279-4270,lyly blithely final depths. regularly even accounts haggle across the carefu,961.7328,18632.112800000003
1318,Customer#000001318,5812.93,yrASJAqw67PQxFYVAVsGU,KENYA,24-524-279-4270,lyly blithely final depths. regularly even accounts haggle across the carefu,14014.248,32646.360800000002
506,Customer#000000506,1179.85,dT kFaJww1B,JORDAN,23-895-781-8227, idle instructions impress blithely along the carefully unusual notornis. furiously even packages,10081.584,10081.584
439,Customer#000000439,-61.29,3deBblz2syRv8yMf0yAVKkE4mDH20uDRj4tJVHUm,KENYA,24-873-368-6801,ions may impress thinly for the deposits? even packages towa,16653.234,16653.234
439,Customer#000000439,-61.29,3deBblz2syRv8yMf0yAVKkE4mDH20uDRj4tJVHUm,KENYA,24-873-368-6801,ions may impress thinly for the deposits? even packages towa,18696.7144,35349.9484
1105,Customer#000001105,9491.46,"cZhhOUzv6,Vbaa2bFT",RUSSIA,32-885-298-6750,y final packages. furiously ironic packages was. fluffily ironic instructions integrate,36184.6485,36184.6485
1105,Customer#000001105,9491.46,"cZhhOUzv6,Vbaa2bFT",RUSSIA,32-885-298-6750,y final packages. furiously ironic packages was. fluffily ironic instructions integrate,47201.92799999999,83386.5765
1105,Customer#000001105,9491.46,"cZhhOUzv6,Vbaa2bFT",RUSSIA,32-885-298-6750,y final packages. furiously ironic packages was. fluffily ironic instructions integrate,5768.064,89154.6405
1105,Customer#000001105,9491.46,"cZhhOUzv6,Vbaa2bFT",RUSSIA,32-885-298-6750,y final packages. furiously ironic packages was. fluffily ironic instructions integrate,60645.05879999999,149799.69929999998
283,Customer#000000283,4450.03,jysHDuTKUKYEjdBhtI LqTttTp 7i2kvx1 O3A,GERMANY,17-111-303-1282,y alongside of the accounts. slyly express dependencies wake quickly above the carefully ironic package,66706.101,66706.101
283,Customer#000000283,4450.03,jysHDuTKUKYEjdBhtI LqTttTp 7i2kvx1 O3A,GERMANY,17-111-303-1282,y alongside of the accounts. slyly express dependencies wake quickly above the carefully ironic package,5195.0265,71901.1275
283,Customer#000000283,4450.03,jysHDuTKUKYEjdBhtI LqTttTp 7i2kvx1 O3A,GERMANY,17-111-303-1282,y alongside of the accounts. slyly express dependencies wake quickly above the carefully ironic package,21487.9056,93389.0331
283,Customer#000000283,4450.03,jysHDuTKUKYEjdBhtI LqTttTp 7i2kvx1 O3A,GERMANY,17-111-303-1282,y alongside of the accounts. slyly express dependencies wake quickly above the carefully ironic package,78918.84,172307.8731
1030,Customer#000001030,6359.27,Xpt1BiB5h9o,INDIA,18-759-877-1870,ding to the slyly unusual accounts. even requests among the evenly,49689.1144,102448.6984
1030,Customer#000001030,6359.27,Xpt1BiB5h9o,INDIA,18-759-877-1870,ding to the slyly unusual accounts. even requests among the evenly,55696.469399999994,158145.1678
1030,Customer#000001030,6359.27,Xpt1BiB5h9o,INDIA,18-759-877-1870,ding to the slyly unusual accounts. even requests among the evenly,48790.34160000001,206935.5094
1030,Customer#000001030,6359.27,Xpt1BiB5h9o,INDIA,18-759-877-1870,ding to the slyly unusual accounts. even requests among the evenly,73065.204,280000.7134
1030,Customer#000001030,6359.27,Xpt1BiB5h9o,INDIA,18-759-877-1870,ding to the slyly unusual accounts. even requests among the evenly,2556.6432,282557.3566
691,Customer#000000691,9566.15,0RkDX6OLU1hISYCLmdLD C,MOZAMBIQUE,26-741-688-4189,"p. ironic, regular foxes against the ironic, special theodolites nod carefully quietly unusu",56566.3448,157642.6046
691,Customer#000000691,9566.15,0RkDX6OLU1hISYCLmdLD C,MOZAMBIQUE,26-741-688-4189,"p. ironic, regular foxes against the ironic, special theodolites nod carefully quietly unusu",19187.5775,176830.18209999998
691,Customer#000000691,9566.15,0RkDX6OLU1hISYCLmdLD C,MOZAMBIQUE,26-741-688-4189,"p. ironic, regular foxes against the ironic, special theodolites nod carefully quietly unusu",19281.2,196111.3821
862,Customer#000000862,2338.92,"zkaZ,iOp8t9MBK9T,JIPGL5hmBmK,xjkjHEP",BRAZIL,12-479-479-6941,yly regular foxes sleep. quickly ironic foxes use furiously express deposits! carefully regular,46237.68,46237.68
862,Customer#000000862,2338.92,"zkaZ,iOp8t9MBK9T,JIPGL5hmBmK,xjkjHEP",BRAZIL,12-479-479-6941,yly regular foxes sleep. quickly ironic foxes use furiously express deposits! carefully regular,24232.46,70470.14
632,Customer#000000632,-487.92,sUlni97rSK6DIL,CANADA,13-310-645-6928,ld dependencies sleep slyly along the special requests. furiously regular asymptotes use furiously accounts.,61036.056899999996,61036.056899999996
632,Customer#000000632,-487.92,sUlni97rSK6DIL,CANADA,13-310-645-6928,ld dependencies sleep slyly along the special requests. furiously regular asymptotes use furiously accounts.,49403.25,110439.3069
632,Customer#000000632,-487.92,sUlni97rSK6DIL,CANADA,13-310-645-6928,ld dependencies sleep slyly along the special requests. furiously regular asymptotes use furiously accounts.,46960.59,157399.8969
815,Customer#000000815,5841.33,TmpTFwt3b0 WQUmljE1LKbg50dtQszn67qEog,JAPAN,22-941-606-7227,"unusual accounts. slyly ironic pinto beans nag against the regular, regular requests. slyly p",56461.0,56461.0
815,Customer#000000815,5841.33,TmpTFwt3b0 WQUmljE1LKbg50dtQszn67qEog,JAPAN,22-941-606-7227,"unusual accounts. slyly ironic pinto beans nag against the regular, regular requests. slyly p",59161.056599999996,115622.0566
1403,Customer#000001403,9782.34,",ql804gtMc3uxTfP,lt4yRBWQ",JAPAN,22-458-624-2509,tes are blithely carefully bold pac,10323.907199999998,10323.907199999998
1403,Customer#000001403,9782.34,",ql804gtMc3uxTfP,lt4yRBWQ",JAPAN,22-458-624-2509,tes are blithely carefully bold pac,69206.9004,79530.8076
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",6176.6264,152695.86560000002
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",65540.37599999999,218236.2416
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",3338.5535999999997,221574.79520000002
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",5756.445599999999,227331.24080000003
379,Customer#000000379,5348.11,"t3QzCf,q1NbshmjOIUY",GERMANY,17-228-550-9246,"l deposits cajole blithely blithely final deposits. express, even foxes grow carefully about the sile",45660.132000000005,272991.3728
406,Customer#000000406,4286.94,j1fOG9WsIr2JI6Yi9jgJ M,INDONESIA,19-426-693-4043,nal foxes. unusual pinto beans wake. special excuses cajole ironic ,20932.7232,20932.7232
406,Customer#000000406,4286.94,j1fOG9WsIr2JI6Yi9jgJ M,INDONESIA,19-426-693-4043,nal foxes. unusual pinto beans wake. special excuses cajole ironic ,6247.2648,27179.988
1429,Customer#000001429,6444.82,K5sID 6zGPrYdfoADUq4kidlPgF3,CANADA,13-119-903-3814,even requests among the blithely regular pinto beans use across the ironic accounts. slyly ironic,45937.123199999995,45937.123199999995
1429,Customer#000001429,6444.82,K5sID 6zGPrYdfoADUq4kidlPgF3,CANADA,13-119-903-3814,even requests among the blithely regular pinto beans use across the ironic accounts. slyly ironic,37716.633599999994,83653.75679999999
1429,Customer#000001429,6444.82,K5sID 6zGPrYdfoADUq4kidlPgF3,CANADA,13-119-903-3814,even requests among the blithely regular pinto beans use across the ironic accounts. slyly ironic,37249.758,120903.51479999999
1429,Customer#000001429,6444.82,K5sID 6zGPrYdfoADUq4kidlPgF3,CANADA,13-119-903-3814,even requests among the blithely regular pinto beans use across the ironic accounts. slyly ironic,33178.2066,154081.72139999998
1055,Customer#000001055,639.93,Z3AggyEMPME2hqqTfbMC76O0z,GERMANY,17-802-131-7180,dolphins: furiously ironic pinto beans above the carefully regular foxes nag slyly across th,20542.68,20542.68
1055,Customer#000001055,639.93,Z3AggyEMPME2hqqTfbMC76O0z,GERMANY,17-802-131-7180,dolphins: furiously ironic pinto beans above the carefully regular foxes nag slyly across th,50339.07,70881.75
1055,Customer#000001055,639.93,Z3AggyEMPME2hqqTfbMC76O0z,GERMANY,17-802-131-7180,dolphins: furiously ironic pinto beans above the carefully regular foxes nag slyly across th,1152.162,72033.912
1159,Customer#000001159,5553.75,IAnWq4YFKs7,BRAZIL,12-269-807-3861,ages sleep fluffily. packages after the carefully express packages nag slyl,69572.76989999998,192225.4054
1159,Customer#000001159,5553.75,IAnWq4YFKs7,BRAZIL,12-269-807-3861,ages sleep fluffily. packages after the carefully express packages nag slyl,3612.5280000000002,195837.93339999998
698,Customer#000000698,2894.22,FLZ2NG5pKHpPtAh,UNITED KINGDOM,33-282-178-6799, sauternes. gifts cajole. slyly pending platelets cajole at the iron,24064.04,24064.04
698,Customer#000000698,2894.22,FLZ2NG5pKHpPtAh,UNITED KINGDOM,33-282-178-6799, sauternes. gifts cajole. slyly pending platelets cajole at the iron,15138.576,39202.616
698,Customer#000000698,2894.22,FLZ2NG5pKHpPtAh,UNITED KINGDOM,33-282-178-6799, sauternes. gifts cajole. slyly pending platelets cajole at the iron,61790.1185,100992.73449999999
1492,Customer#000001492,-875.17,2QNz4Zy0UjjI,ARGENTINA,11-527-949-4092, blithely even accounts. furiously final instructions across the decoys cajo,76948.83899999999,76948.83899999999
